0.137787,0.567049,0.824802,0.879273,0.89923,0.951964,0.362459,0.305128,0.550025,0.60147,0.684098,0.806531,0.76511,0.622093,0.112869,0.287465,0.409203,0.714063,0.65133,0.66074,0.66542,1.110758,0.205866,0.292972,0.549741,0.878642,0.524155,0.460799,0.726313,0.946275,0.18219,0.171984,0.471887,0.59245,0.642649,0.679089,0.855345,0.545798,0.057965,0.242615,0.528156,0.576339,0.707594,0.379649,0.153851
0.139035,0.567595,0.82469,0.881388,0.904075,0.956832,0.362604,0.305141,0.549482,0.602844,0.683841,0.807142,0.767667,0.624188,0.112729,0.285779,0.408332,0.714611,0.650653,0.662727,0.665434,1.110924,0.207976,0.29176,0.550566,0.877236,0.523384,0.461737,0.72927,0.947598,0.182863,0.170485,0.471817,0.59239,0.645814,0.680804,0.859058,0.546192,0.057452,0.243042,0.529852,0.579143,0.71123,0.382757,0.155006
